id,roottype,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,SA11,SA12,SA13,SA14,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Dmean1,Dmean2,Dmean3,Dmean4,Dmean5,Dmean6,Dmean7,Dmean8,Dmean9,Dmean10,Dmean11,Dmean12,Dmean13,Dmean14,Lmean1,Lmean2,Lmean3,Lmean4,Lmean5,Lmean6,Lmean7,Lmean8,Lmean9,Lmean10,Lmean11,Lmean12,Lmean13,Lmean14,Lmax1,Lmax2,Lmax3,Lmax4,Lmax5,Lmax6,Lmax7,Lmax8,Lmax9,Lmax10,Lmax11,Lmax12,Lmax13,Lmax14
208,sum_root,2,3,5,5,6,6,6,6,6,6,6,6,6,6,0.89857027,2.81022305,4.8244827,6.2472492,7.5830193,9.27429456,11.5393928,13.1557049,14.6308645,16.2851227,17.267787,18.1423645,19.3684492,19.0711407,0.13645753,0.437915885,0.865184841,0.982469753,1.21682565,1.35746809,1.64650673,2.25339557,2.5274804,2.84517334,2.7233211,2.64121555,4.00544228,3.63741884,0.001667676,0.005754101,0.012889604,0.012809246,0.01704706,0.016606612,0.019608205,0.031861123,0.036020944,0.043078121,0.036162467,0.031611182,0.068686128,0.056392672,0.047807187,0.053335352,0.052040877,0.048273227,0.047528564,0.045314907,0.04406282,0.05257138,0.054313339,0.055164422,0.048053603,0.045516431,0.064684816,0.058928476,0.449285135,0.936741017,0.96489654,1.24944984,1.26383655,1.54571576,1.923232133,2.192617483,2.438477417,2.714187117,2.8779645,3.023727417,3.228074867,3.17852345,0.55626255,1.3507168,2.0527859,2.3850615,2.2102575,2.2136364,2.6650205,3.287289,3.869183,5.191655,5.790353,6.298936,6.642194,6.4834785
208,Lateralroot,0,0,0,0,0,1,5,5,7,7,8,8,8,8,0,0,0,0,0,0.12031121,1.10444621,3.06681664,6.914886832,8.4400889,10.98614906,13.26258145,14.07047022,17.10150354,0,0,0,0,0,0.015818939,0.154621481,0.471004158,0.936871387,1.256752211,1.591424009,2.41595253,2.50335319,2.99913051,0,0,0,0,0,0.000166172,0.001734113,0.005828889,0.010240737,0.015177951,0.018818334,0.03594383,0.036463903,0.042900479,0,0,0,0,0,0.04066138,0.044657044,0.047901559,0.041356636,0.044855918,0.045227296,0.057385419,0.05460179,0.05235411,0,0,0,0,0,0.12031121,0.220889242,0.613363328,0.987840976,1.205726986,1.373268633,1.657822681,1.758808778,2.137687943,0,0,0,0,0,0.12031121,0.6478727,1.2220601,2.0283353,2.5595593,3.0774057,3.6223814,4.0377846,4.6959844
208,primaryroot,2,3,3,3,3,3,3,4,4,4,4,4,4,4,2.84521876,3.69215853,3.66536808,5.16557903,7.65480162,8.59291923,8.27136251,9.6868327,10.8855438,10.92280354,12.15170543,12.28432244,12.54875062,13.30461708,0.4445874,0.484383331,0.539510228,0.723978812,0.915149713,1.02497536,1.159803081,1.53517821,1.750931396,1.636874026,2.177438197,2.344381657,2.196876016,2.472373473,0.00568552,0.005271971,0.00647221,0.008215774,0.009088645,0.010053997,0.013801253,0.020464234,0.023612889,0.021044087,0.032339379,0.036858834,0.032250113,0.037321008,0.048207988,0.032342764,0.04981641,0.043898192,0.042713635,0.035925949,0.033543018,0.039972395,0.042332161,0.035739612,0.046584619,0.056235886,0.04527957,0.05533486,1.42260938,1.23071951,1.22178936,1.721859677,2.55160054,2.86430641,2.757120837,2.421708175,2.72138595,2.730700885,3.037926358,3.07108061,3.137187655,3.32615427,2.2085443,2.683351,3.22021,4.419677,6.843063,7.580633,7.72805,8.685914,9.525227,9.884059,10.9337225,11.258199,11.522947,12.01213
208,sum_root,2,3,3,3,3,4,8,9,11,11,12,12,12,12,2.84521876,3.69215853,3.66536808,5.16557903,7.65480162,8.71323044,9.37580872,12.75364934,17.80043063,19.36289244,23.13785449,25.54690389,26.61922084,30.40612062,0.4445874,0.484383331,0.539510228,0.723978812,0.915149713,1.040794299,1.314424562,2.006182368,2.687802783,2.893626237,3.768862206,4.760334187,4.700229206,5.471503983,0.00568552,0.005271971,0.00647221,0.008215774,0.009088645,0.010220169,0.015535366,0.026293123,0.033853625,0.036222038,0.051157714,0.072802664,0.068714016,0.080221486,0.048207988,0.032342764,0.04981641,0.043898192,0.042713635,0.037109807,0.040489285,0.044377486,0.041711373,0.041540898,0.045679737,0.057002241,0.051494383,0.053347694,1.42260938,1.23071951,1.22178936,1.721859677,2.55160054,2.17830761,1.17197609,1.417072149,1.618220967,1.760262949,1.928154541,2.128908658,2.218268403,2.533843385,2.2085443,2.683351,3.22021,4.419677,6.843063,7.580633,7.72805,8.685914,9.525227,9.884059,10.9337225,11.258199,11.522947,12.01213
209,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,primaryroot,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1.24693952,1.00144892,1.26244289,1.15575844,1.08812586,1.0564616,0.235400086,1.21654341,1.1520902,0.9704218,0,0,0,0,0.164597555,0.098796326,0.132686321,0.124640997,0.129221367,0.125292648,0.006714966,0.120076564,0.120350275,0.156976569,0,0,0,0,0.001786302,0.000804409,0.001158176,0.001118575,0.001265028,0.00119988,1.58E-05,0.000970231,0.001056931,0.002048802,0,0,0,0,0.042019507,0.032074621,0.034089955,0.034031749,0.036515009,0.037526999,0.009177998,0.031393391,0.032441041,0.051123707,0,0,0,0,0.415646507,0.333816307,0.420814297,0.385252813,0.36270862,0.352153867,0.078466695,0.40551447,0.384030067,0.323473933,0,0,0,0,0.5468617,0.418451,0.47324026,0.45091528,0.451973,0.42948171,0.09151496,0.45263836,0.4586719,0.36412987
209,sum_root,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1.24693952,1.00144892,1.26244289,1.15575844,1.08812586,1.0564616,0.235400086,1.21654341,1.1520902,0.9704218,0,0,0,0,0.164597555,0.098796326,0.132686321,0.124640997,0.129221367,0.125292648,0.006714966,0.120076564,0.120350275,0.156976569,0,0,0,0,0.001786302,0.000804409,0.001158176,0.001118575,0.001265028,0.00119988,1.58E-05,0.000970231,0.001056931,0.002048802,0,0,0,0,0.042019507,0.032074621,0.034089955,0.034031749,0.036515009,0.037526999,0.009177998,0.031393391,0.032441041,0.051123707,0,0,0,0,0.415646507,0.333816307,0.420814297,0.385252813,0.36270862,0.352153867,0.078466695,0.40551447,0.384030067,0.323473933,0,0,0,0,0.5468617,0.418451,0.47324026,0.45091528,0.451973,0.42948171,0.09151496,0.45263836,0.4586719,0.36412987
211,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,primaryroot,4,4,10,10,10,10,10,10,10,10,10,10,11,10,0.283034988,0.273087217,2.23119937,2.32218349,2.72597338,2.55368089,2.62925479,2.58817449,2.73253608,2.523561664,2.77283852,2.74679452,3.09765315,3.27355273,0.04511422,0.035195827,0.342575088,0.329838848,0.363985202,0.429884694,0.401612648,0.465760544,0.529006728,0.387358143,0.454119095,0.420907291,0.391533056,0.491267938,0.000582404,0.000375146,0.004710202,0.004393643,0.004289718,0.006783359,0.005501356,0.008588486,0.010675333,0.005095128,0.006605,0.005915712,0.004243645,0.006443116,0.053538591,0.039981626,0.045644411,0.046476708,0.042626723,0.053632623,0.047799765,0.051662237,0.056234986,0.049594989,0.051972716,0.049632135,0.041949448,0.045658344,0.070758747,0.068271804,0.223119937,0.232218349,0.272597338,0.255368089,0.262925479,0.258817449,0.273253608,0.252356166,0.277283852,0.274679452,0.281604832,0.327355273,0.12755509,0.08439851,0.34474105,0.30370677,0.41382787,0.34195584,0.37960878,0.4076581,0.39029872,0.44877115,0.42474422,0.38180363,0.5105663,0.6390694
211,sum_root,4,4,10,10,10,10,10,10,10,10,10,10,11,10,0.283034988,0.273087217,2.23119937,2.32218349,2.72597338,2.55368089,2.62925479,2.58817449,2.73253608,2.523561664,2.77283852,2.74679452,3.09765315,3.27355273,0.04511422,0.035195827,0.342575088,0.329838848,0.363985202,0.429884694,0.401612648,0.465760544,0.529006728,0.387358143,0.454119095,0.420907291,0.391533056,0.491267938,0.000582404,0.000375146,0.004710202,0.004393643,0.004289718,0.006783359,0.005501356,0.008588486,0.010675333,0.005095128,0.006605,0.005915712,0.004243645,0.006443116,0.053538591,0.039981626,0.045644411,0.046476708,0.042626723,0.053632623,0.047799765,0.051662237,0.056234986,0.049594989,0.051972716,0.049632135,0.041949448,0.045658344,0.070758747,0.068271804,0.223119937,0.232218349,0.272597338,0.255368089,0.262925479,0.258817449,0.273253608,0.252356166,0.277283852,0.274679452,0.281604832,0.327355273,0.12755509,0.08439851,0.34474105,0.30370677,0.41382787,0.34195584,0.37960878,0.4076581,0.39029872,0.44877115,0.42474422,0.38180363,0.5105663,0.6390694
212,Lateralroot,0,0,0,9,10,14,20,20,21,21,27,29,30,33,0,0,0,1.370767671,0.995849206,1.578955025,1.641548245,2.717829657,3.049293159,3.123982785,3.653652158,4.927465909,6.9351154,10.8223397,0,0,0,0.184373931,0.124883513,0.21114489,0.223950367,0.384021815,0.469156365,0.420151137,0.467323118,0.652486491,0.934893304,1.396929389,0,0,0,0.002067709,0.001257852,0.002326342,0.002503971,0.004476041,0.006088406,0.004601842,0.004919997,0.007132371,0.010518241,0.014933001,0,0,0,0.037500618,0.042179792,0.041628689,0.044451646,0.042621721,0.048681271,0.041455923,0.039517092,0.041069507,0.042621764,0.039382576,0,0,0,0.152307519,0.099584921,0.112782502,0.082077412,0.135891483,0.145204436,0.148761085,0.13532045,0.169912618,0.231170513,0.327949688,0,0,0,0.39313966,0.2707127,0.31266445,0.32490128,0.6787576,0.78222525,0.8004756,0.8359861,0.8889723,0.9167993,1.4192542
212,primaryroot,1,4,4,4,4,5,5,4,4,5,5,4,5,6,0.17930636,4.81856917,6.3325903,9.1279636,12.8024674,16.47337956,16.55520118,16.7371009,18.451151,19.23474336,18.50255744,18.6972864,18.88861433,17.86754337,0.035519887,0.946049265,1.096551615,1.658875618,1.92023398,2.983802635,3.09879719,2.83178517,3.33176408,3.321029468,2.818999179,3.22310941,3.35699704,3.975190746,0.000580094,0.015549166,0.015535777,0.024569348,0.023538841,0.043954539,0.047093928,0.039592227,0.049259479,0.050864763,0.035480223,0.046554278,0.048723797,0.087199763,0.062267244,0.054311222,0.054561844,0.055237822,0.048939414,0.055280589,0.057397365,0.052109867,0.056383172,0.050287216,0.044894567,0.052268,0.050813735,0.062643943,0.17930636,1.204642293,1.583147575,2.2819909,3.20061685,3.294675912,3.311040236,4.184275225,4.61278775,3.846948672,3.700511488,4.6743216,3.777722866,2.977923895,0.17930636,2.2631648,2.7556977,4.0897865,4.732017,6.0369196,6.0896773,6.527225,7.2556663,7.279724,7.273056,7.3155894,7.574921,7.753697
212,sum_root,1,4,4,13,14,19,25,24,25,26,32,33,35,39,0.17930636,4.81856917,6.3325903,10.49873127,13.79831661,18.05233459,18.19674943,19.45493056,21.50044416,22.35872615,22.1562096,23.62475231,25.82372973,28.68988307,0.035519887,0.946049265,1.096551615,1.843249549,2.045117493,3.194947525,3.322747557,3.215806985,3.800920445,3.741180605,3.286322297,3.875595901,4.291890344,5.372120135,0.000580094,0.015549166,0.015535777,0.026637056,0.024796693,0.046280881,0.049597898,0.044068269,0.055347885,0.055466606,0.040400219,0.053686649,0.059242038,0.102132765,0.062267244,0.054311222,0.054561844,0.042958219,0.044111112,0.045221295,0.04704079,0.044203079,0.049913575,0.043154248,0.040357322,0.0424269,0.043792046,0.042961248,0.17930636,1.204642293,1.583147575,0.807594713,0.985594043,0.950122873,0.727869977,0.810622107,0.860017766,0.859951006,0.69238155,0.715901585,0.737820849,0.735638027,0.17930636,2.2631648,2.7556977,4.0897865,4.732017,6.0369196,6.0896773,6.527225,7.2556663,7.279724,7.273056,7.3155894,7.574921,7.753697
216,Lateralroot,0,0,0,0,2,3,4,5,5,6,9,9,9,9,0,0,0,0,0.257157353,1.83954978,2.54207883,2.99712394,2.888042135,2.70447052,4.881750076,4.881750076,4.881750076,4.881750076,0,0,0,0,0.021498198,0.16466287,0.208655538,0.402430064,0.295887998,0.391937044,0.79444412,0.79444412,0.79444412,0.79444412,0,0,0,0,0.0001447,0.001248947,0.001405629,0.004468494,0.002547358,0.004744883,0.010821187,0.010821187,0.010821187,0.010821187,0,0,0,0,0.023183005,0.028042626,0.03015487,0.036343751,0.030001093,0.047158192,0.047213282,0.047213282,0.047213282,0.047213282,0,0,0,0,0.128578677,0.61318326,0.635519708,0.599424788,0.577608427,0.450745087,0.542416675,0.542416675,0.542416675,0.542416675,0,0,0,0,0.22354981,1.0519922,1.6413344,1.9754345,1.9321201,1.9173872,2.5917666,2.5917666,2.5917666,2.5917666
216,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84908026,0.8070733,1.2496753,1.0109544,1.3920892,2.097188,3.3222504,4.436259,4.863089,5.569879,5.7638574,5.7638574,5.7638574,5.7638574,0.14995721,0.12468474,0.18979828,0.16724575,0.20144759,0.29374093,0.51156485,0.72645557,0.76334834,0.91124374,0.96012974,0.96012974,0.96012974,0.96012974,0.002137222,0.001568562,0.00233304,0.002222984,0.002337414,0.003310299,0.006383119,0.009584512,0.009702306,0.012230049,0.013291168,0.013291168,0.013291168,0.013291168,0.055402443,0.047323782,0.047873393,0.052207675,0.04604381,0.044522665,0.047939878,0.051593635,0.049164217,0.0501151,0.050276626,0.050276626,0.050276626,0.050276626,0.84908026,0.8070733,1.2496753,1.0109544,1.3920892,2.097188,3.3222504,4.436259,4.863089,5.569879,5.7638574,5.7638574,5.7638574,5.7638574,0.84908026,0.8070733,1.2496753,1.0109544,1.3920892,2.097188,3.3222504,4.436259,4.863089,5.569879,5.7638574,5.7638574,5.7638574,5.7638574
216,sum_root,1,1,1,1,3,4,5,6,6,7,10,10,10,10,0.84908026,0.8070733,1.2496753,1.0109544,1.649246553,3.93673778,5.86432923,7.43338294,7.751131135,8.27434952,10.64560748,10.64560748,10.64560748,10.64560748,0.14995721,0.12468474,0.18979828,0.16724575,0.222945788,0.4584038,0.720220388,1.128885634,1.059236338,1.303180784,1.75457386,1.75457386,1.75457386,1.75457386,0.002137222,0.001568562,0.00233304,0.002222984,0.002482114,0.004559246,0.007788748,0.014053006,0.012249664,0.016974932,0.024112355,0.024112355,0.024112355,0.024112355,0.055402443,0.047323782,0.047873393,0.052207675,0.030803273,0.032162636,0.033711871,0.038885399,0.033194947,0.047580607,0.047519617,0.047519617,0.047519617,0.047519617,0.84908026,0.8070733,1.2496753,1.0109544,0.549748851,0.984184445,1.172865846,1.238897157,1.291855189,1.182049931,1.064560748,1.064560748,1.064560748,1.064560748,0.84908026,0.8070733,1.2496753,1.0109544,1.3920892,2.097188,3.3222504,4.436259,4.863089,5.569879,5.7638574,5.7638574,5.7638574,5.7638574
216,Lateralroot,0,0,0,0,2,2,6,9,9,9,12,12,12,12,0,0,0,0,0.17185317,0.94462955,2.847719934,6.010369886,6.63621077,6.59302599,7.15365015,7.15365015,7.15365015,7.15365015,0,0,0,0,0.020939728,0.099154789,0.25304867,0.749169905,0.682816131,1.140455305,0.705223541,0.705223541,0.705223541,0.705223541,0,0,0,0,0.000203038,0.000853028,0.001858181,0.007747863,0.00569615,0.016079174,0.005785647,0.005785647,0.005785647,0.005785647,0,0,0,0,0.038911233,0.032481924,0.029224918,0.03754776,0.029928464,0.056473113,0.031984251,0.031984251,0.031984251,0.031984251,0,0,0,0,0.085926585,0.472314775,0.474619989,0.667818876,0.737356752,0.732558443,0.596137513,0.596137513,0.596137513,0.596137513,0,0,0,0,0.17185317,0.7796282,0.93013185,1.9997532,2.4482985,2.4672837,2.486665,2.486665,2.486665,2.486665
216,primaryroot,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1.6133269,1.69617928,5.4591001,7.100632,7.8176442,8.8208122,10.1040397,11.3608253,12.0959004,14.0182293,15.2272795,15.2272795,15.2272795,15.2272795,0.25033014,0.19617049,0.90672612,1.0678753,1.13426708,1.09865409,1.28962994,1.93314894,1.62789575,2.69542014,2.16548279,2.16548279,2.16548279,2.16548279,0.003136044,0.001946827,0.01214686,0.01309327,0.013431296,0.011201756,0.013544475,0.026625112,0.017803302,0.041879853,0.025266031,0.025266031,0.025266031,0.025266031,0.046734358,0.042576498,0.052027692,0.04737846,0.044842261,0.03868666,0.040273915,0.053427749,0.042934982,0.059466674,0.045362569,0.045362569,0.045362569,0.045362569,0.80666345,0.84808964,1.819700033,2.366877333,2.6058814,2.940270733,3.368013233,3.786941767,4.0319668,4.6727431,5.075759833,5.075759833,5.075759833,5.075759833,1.2785587,1.2958009,1.9245738,2.5941968,3.0630345,3.8617332,5.337522,6.154172,7.5392394,9.14195,10.294452,10.294452,10.294452,10.294452
216,sum_root,2,2,3,3,5,5,9,12,12,12,15,15,15,15,1.6133269,1.69617928,5.4591001,7.100632,7.98949737,9.76544175,12.95175963,17.37119519,18.73211117,20.61125529,22.38092965,22.38092965,22.38092965,22.38092965,0.25033014,0.19617049,0.90672612,1.0678753,1.155206808,1.197808879,1.54267861,2.682318845,2.310711881,3.835875445,2.870706331,2.870706331,2.870706331,2.870706331,0.003136044,0.001946827,0.01214686,0.01309327,0.013634335,0.012054784,0.015402657,0.034372975,0.023499451,0.057959027,0.031051678,0.031051678,0.031051678,0.031051678,0.046734358,0.042576498,0.052027692,0.04737846,0.042469849,0.036204766,0.032907917,0.041517757,0.033180094,0.057221503,0.034659914,0.034659914,0.034659914,0.034659914,0.80666345,0.84808964,1.819700033,2.366877333,1.597899474,1.95308835,1.439084404,1.447599599,1.561009264,1.717604608,1.492061977,1.492061977,1.492061977,1.492061977,1.2785587,1.2958009,1.9245738,2.5941968,3.0630345,3.8617332,5.337522,6.154172,7.5392394,9.14195,10.294452,10.294452,10.294452,10.294452
221,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,primaryroot,0,1,1,2,4,4,4,4,4,4,4,4,4,4,0,0.275816,0.4663844,1.182651647,1.163580357,1.24096573,1.204913556,1.279911965,1.28832315,1.270557171,1.369811603,1.42874799,1.50832562,1.58176022,0,0.035317887,0.062232364,0.143602796,0.133408825,0.103254128,0.1904229,0.156029897,0.140411144,0.141989451,0.213015271,0.186401341,0.181872468,0.255685687,0,0.000359882,0.000671265,0.001395115,0.001250209,0.000694434,0.0024646,0.001633176,0.001274311,0.001307666,0.002867115,0.00218122,0.001853864,0.00338199,0,0.040756837,0.043203525,0.040707829,0.029514713,0.026277292,0.052391613,0.027206644,0.032625173,0.033523112,0.047488729,0.03044714,0.042314398,0.053546165,0,0.275816,0.4663844,0.591325824,0.290895089,0.310241433,0.301228389,0.319977991,0.322080788,0.317639293,0.342452901,0.357186998,0.377081405,0.395440055,0,0.275816,0.4663844,1.1295463,0.86403114,0.8331405,0.95816576,0.969087,0.91566604,0.97693706,0.9182819,0.9150211,0.9901547,0.985353
221,sum_root,0,1,1,2,4,4,4,4,4,4,4,4,4,4,0,0.275816,0.4663844,1.182651647,1.163580357,1.24096573,1.204913556,1.279911965,1.28832315,1.270557171,1.369811603,1.42874799,1.50832562,1.58176022,0,0.035317887,0.062232364,0.143602796,0.133408825,0.103254128,0.1904229,0.156029897,0.140411144,0.141989451,0.213015271,0.186401341,0.181872468,0.255685687,0,0.000359882,0.000671265,0.001395115,0.001250209,0.000694434,0.0024646,0.001633176,0.001274311,0.001307666,0.002867115,0.00218122,0.001853864,0.00338199,0,0.040756837,0.043203525,0.040707829,0.029514713,0.026277292,0.052391613,0.027206644,0.032625173,0.033523112,0.047488729,0.03044714,0.042314398,0.053546165,0,0.275816,0.4663844,0.591325824,0.290895089,0.310241433,0.301228389,0.319977991,0.322080788,0.317639293,0.342452901,0.357186998,0.377081405,0.395440055,0,0.275816,0.4663844,1.1295463,0.86403114,0.8331405,0.95816576,0.969087,0.91566604,0.97693706,0.9182819,0.9150211,0.9901547,0.985353
226,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,primaryroot,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1.31007974,1.33854437,1.37730067,1.48031911,1.50877574,1.70386913,2.34606891,3.30658578,3.27798818,3.74058776,3.74058776,3.74058776,3.74058776,3.74058776,0.150075618,0.141984298,0.170670201,0.171574658,0.207270221,0.190015011,0.272248265,0.434828016,0.449393065,0.508686727,0.508686727,0.508686727,0.508686727,0.508686727,0.001385694,0.001227361,0.001694912,0.00162707,0.002308045,0.001723701,0.002569992,0.004750529,0.005046204,0.00569482,0.00569482,0.00569482,0.00569482,0.00569482,0.03669195,0.033704808,0.039146784,0.035887759,0.043918319,0.033967247,0.035446677,0.038015565,0.038304004,0.039170574,0.039170574,0.039170574,0.039170574,0.039170574,0.436693247,0.334636093,0.344325168,0.370079778,0.377193935,0.425967283,0.586517228,0.826646445,0.819497045,0.93514694,0.93514694,0.93514694,0.93514694,0.93514694,0.61657554,0.5424872,0.5800502,0.66028893,0.59627384,0.8716125,1.5001347,2.2899692,2.4326086,2.400501,2.400501,2.400501,2.400501,2.400501
226,sum_root,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1.31007974,1.33854437,1.37730067,1.48031911,1.50877574,1.70386913,2.34606891,3.30658578,3.27798818,3.74058776,3.74058776,3.74058776,3.74058776,3.74058776,0.150075618,0.141984298,0.170670201,0.171574658,0.207270221,0.190015011,0.272248265,0.434828016,0.449393065,0.508686727,0.508686727,0.508686727,0.508686727,0.508686727,0.001385694,0.001227361,0.001694912,0.00162707,0.002308045,0.001723701,0.002569992,0.004750529,0.005046204,0.00569482,0.00569482,0.00569482,0.00569482,0.00569482,0.03669195,0.033704808,0.039146784,0.035887759,0.043918319,0.033967247,0.035446677,0.038015565,0.038304004,0.039170574,0.039170574,0.039170574,0.039170574,0.039170574,0.436693247,0.334636093,0.344325168,0.370079778,0.377193935,0.425967283,0.586517228,0.826646445,0.819497045,0.93514694,0.93514694,0.93514694,0.93514694,0.93514694,0.61657554,0.5424872,0.5800502,0.66028893,0.59627384,0.8716125,1.5001347,2.2899692,2.4326086,2.400501,2.400501,2.400501,2.400501,2.400501
227,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,primaryroot,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.013149647,0.013852003,0.027436467,0.027091429,0.03419653,0.037128936,0.04263912,0.04263912,0,0,0,0,0,0,0.001865924,0.001476954,0.005599963,0.004189116,0.007280428,0.005982066,0.010510888,0.010510888,0,0,0,0,0,0,1.20E-05,7.45E-06,6.09E-05,3.27E-05,7.58E-05,5.55E-05,0.000125781,0.000125781,0,0,0,0,0.07802069,0.06539947,0.033328045,0.025136586,0.051773097,0.036581863,0.049919117,0.040174577,0.05651201,0.05651201,0,0,0,0,0,0,0.013149647,0.013852003,0.027436467,0.027091429,0.03419653,0.037128936,0.04263912,0.04263912,0,0,0,0,0,0,0.013149647,0.013852003,0.027436467,0.027091429,0.03419653,0.037128936,0.04263912,0.04263912
227,sum_root,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.013149647,0.013852003,0.027436467,0.027091429,0.03419653,0.037128936,0.04263912,0.04263912,0,0,0,0,0,0,0.001865924,0.001476954,0.005599963,0.004189116,0.007280428,0.005982066,0.010510888,0.010510888,0,0,0,0,0,0,1.20E-05,7.45E-06,6.09E-05,3.27E-05,7.58E-05,5.55E-05,0.000125781,0.000125781,0,0,0,0,0.07802069,0.06539947,0.033328045,0.025136586,0.051773097,0.036581863,0.049919117,0.040174577,0.05651201,0.05651201,0,0,0,0,0,0,0.013149647,0.013852003,0.027436467,0.027091429,0.03419653,0.037128936,0.04263912,0.04263912,0,0,0,0,0,0,0.013149647,0.013852003,0.027436467,0.027091429,0.03419653,0.037128936,0.04263912,0.04263912
231,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,primaryroot,3,3,4,3,3,3,4,4,5,5,5,5,5,5,0.53728646,0.599998786,0.67879186,0.78212078,0.81834598,0.79787331,0.769664164,0.79380064,0.966211925,1.520039985,1.520039985,1.520039985,1.520039985,1.520039985,0.061285518,0.08627455,0.085312768,0.107362284,0.098952125,0.068510469,0.096468874,0.102862993,0.12645772,0.164423143,0.164423143,0.164423143,0.164423143,0.164423143,0.000593869,0.001076126,0.000900214,0.001335649,0.001066552,0.000503174,0.001060335,0.001136628,0.001345588,0.001482565,0.001482565,0.001482565,0.001482565,0.001482565,0.031255347,0.040329137,0.037442837,0.03514922,0.036338699,0.026749428,0.037820832,0.04419185,0.039215227,0.03078428,0.03078428,0.03078428,0.03078428,0.03078428,0.179095487,0.199999595,0.169697965,0.260706927,0.272781993,0.26595777,0.192416041,0.19845016,0.193242385,0.304007997,0.304007997,0.304007997,0.304007997,0.304007997,0.33855385,0.36538237,0.25078592,0.46049795,0.35727742,0.3328705,0.3060457,0.36829582,0.38567528,0.4478827,0.4478827,0.4478827,0.4478827,0.4478827
